id,row,col,norm,final_health,service_ratio,total_demand,total_generated,total_self_served,total_imported,total_exported,total_unmet,final_storage
0,0,0,0.9479,1.0,0.9565,1382.718,1851.988,1321.244,1.286,380.804,60.188,149.94
1,0,1,0.6509,0.9913,0.9441,134.15,159.076,110.201,16.449,48.875,7.501,0.0
2,0,2,0.8213,0.3657,0.8393,186.986,140.338,110.039,46.898,30.298,30.049,0.0
3,0,3,0.3657,1.0,0.9763,2258.333,2867.502,2204.913,0.0,43.867,53.42,618.722
4,0,4,0.9097,0.3657,0.7509,164.715,97.093,95.821,27.861,1.271,41.033,0.0
5,0,5,0.0375,0.0,0.7948,149.73,133.068,118.24,0.769,14.828,30.722,0.0
6,0,6,0.4182,0.0,0.6195,2309.306,1407.996,1406.748,23.795,1.247,878.762,0.0
7,0,7,0.0907,0.0591,0.7154,149.73,133.068,104.116,3.005,28.952,42.61,0.0
8,0,8,0.0591,1.0,0.9823,900.362,939.345,884.436,0.03,4.515,15.896,50.394
9,0,9,0.9474,0.9078,0.8924,168.032,53.134,53.082,96.877,0.052,18.072,0.0
10,0,10,0.5771,1.0,0.9155,134.15,159.076,111.198,11.611,42.713,11.34,5.165
11,0,11,0.0496,1.0,0.8964,1391.678,1175.318,1158.796,88.752,0.164,144.13,16.358
12,0,12,0.0466,1.0,0.9938,89.615,161.441,89.059,0.0,8.098,0.556,64.285
13,0,13,0.2896,1.0,0.9623,813.95,909.598,759.852,23.438,4.323,30.66,145.423
14,0,14,0.5407,1.0,0.9731,2258.333,2867.502,2197.6,0.015,35.394,60.717,634.508
15,0,15,0.5603,1.0,0.955,134.15,159.076,122.52,5.595,16.855,6.036,19.701
16,0,16,0.1031,1.0,0.988,654.645,1117.259,646.739,0.076,2.631,7.83,467.889
17,0,17,0.3724,0.7154,0.7828,47.13,40.748,20.559,16.335,20.189,10.236,0.0
18,0,18,0.5644,0.0,0.3284,57690.591,16216.901,16216.834,2728.64,0.067,38745.117,0.0
19,0,19,0.4964,0.0,0.4463,1343.456,1921.543,595.607,4.04,1325.937,743.809,0.0
20,0,20,0.7772,0.0,0.2495,2955.732,1976.443,686.861,50.741,1289.582,2218.131,0.0
21,0,21,0.5856,0.0,0.4158,134.15,159.076,54.396,1.386,104.68,78.368,0.0
22,0,22,0.3616,0.0,0.2754,152231.973,41494.217,41494.217,431.448,0.0,110306.308,0.0
23,0,23,0.7944,0.0,0.3821,149.73,133.068,51.166,6.049,81.902,92.516,0.0
24,0,24,0.0819,0.0,0.8735,1067.454,1457.25,906.56,25.837,550.69,135.056,0.0
25,0,25,0.5252,0.0,0.8408,134.15,159.076,109.638,3.149,49.438,21.363,0.0
26,0,26,0.7294,0.609,0.8779,149.73,133.068,103.215,28.227,29.852,18.288,0.0
27,0,27,0.609,1.0,0.9128,2258.333,2867.502,2060.788,0.631,725.886,196.913,80.828
28,0,28,0.1181,1.0,0.8063,8539.342,5929.147,5914.719,970.15,2.777,1654.473,11.65
29,0,29,0.165,1.0,0.9738,654.645,1117.259,637.483,0.0,350.821,17.161,128.954
30,0,30,0.152,1.0,0.6317,2782.325,1566.667,1523.975,233.664,37.787,1024.686,4.905
31,0,31,0.4217,0.152,0.546,3741.612,1769.062,1760.518,282.245,8.544,1698.849,0.0
32,0,32,0.7646,0.4472,0.8677,1501.5,1393.052,1151.978,150.899,241.074,198.623,0.0
33,0,33,0.3401,1.0,0.9754,2258.333,2867.502,2202.86,0.0,139.51,55.472,525.132
34,0,34,0.5944,1.0,0.8336,272.625,508.327,205.638,21.628,302.2,45.359,0.49
35,0,35,0.0688,0.4111,0.5628,2193.927,836.901,836.888,397.752,0.013,959.287,0.0
36,1,0,0.9447,0.9479,0.9497,1165.538,783.873,737.343,369.536,46.53,58.659,0.0
37,1,1,0.697,0.0,0.7886,149.73,133.068,94.961,23.11,38.107,31.659,0.0
38,1,2,0.0607,0.1486,0.7305,163.721,52.569,52.518,67.082,0.051,44.121,0.0
39,1,3,0.6471,0.9718,0.9145,116.264,114.278,88.501,17.827,25.777,9.936,0.0
40,1,4,0.2846,0.4634,0.8013,149.73,133.068,102.578,17.407,30.489,29.745,0.0
41,1,5,0.887,0.8489,0.5759,2193.927,836.901,836.901,426.668,0.0,930.358,0.0
42,1,6,0.0226,0.0,0.8071,149.73,133.068,117.541,3.306,15.526,28.883,0.0
43,1,7,0.3555,0.0,0.4184,2193.927,836.901,834.786,83.211,2.114,1275.929,0.0
44,1,8,0.4937,0.7819,0.8734,149.73,133.068,77.744,53.024,55.323,18.962,0.0
45,1,9,0.7682,1.0,0.9788,844.723,1384.247,820.729,6.086,136.013,17.908,427.505
46,1,10,0.7384,1.0,0.9853,89.615,161.441,86.947,1.346,25.071,1.322,49.423
47,1,11,0.3909,1.0,0.9742,900.362,939.345,858.751,18.38,68.147,23.231,12.447
48,1,12,0.0806,0.4193,0.9196,149.73,133.068,131.311,6.379,1.756,12.04,0.0
49,1,13,0.4016,0.2896,0.7479,50.243,84.74,31.103,6.473,53.636,12.666,0.0
50,1,14,0.8834,0.5407,0.9028,113.475,193.66,75.42,27.026,118.241,11.029,0.0
51,1,15,0.864,0.8664,0.9605,1046.352,917.146,888.874,116.15,28.272,41.328,0.0
52,1,16,0.7064,0.7154,0.9327,149.73,133.068,118.697,20.959,14.371,10.074,0.0
53,1,17,0.6827,1.0,0.9296,844.723,1384.247,782.619,2.674,560.774,59.429,40.854
54,1,18,0.9577,0.6827,0.7379,1343.456,1921.543,493.16,498.222,1428.383,352.074,0.0
55,1,19,0.083,0.5027,0.7882,114.195,97.273,66.244,23.762,31.028,24.189,0.0
56,1,20,0.232,0.0,0.3218,69775.373,20616.655,20616.644,1836.673,0.011,47322.056,0.0
57,1,21,0.0121,0.8526,0.9437,186.986,140.338,131.489,44.964,8.849,10.534,0.0
58,1,22,0.1823,0.0,0.4426,3661.307,1871.045,1617.356,3.218,253.689,2040.733,0.0
59,1,23,0.0041,0.1999,0.6388,97.173,53.347,52.687,9.384,0.66,35.102,0.0
60,1,24,0.5346,0.0,0.2967,38406.769,10572.505,10572.185,821.819,0.32,27012.765,0.0
61,1,25,0.9531,0.0,0.7299,149.73,133.068,42.791,66.504,90.277,40.436,0.0
62,1,26,0.9502,0.023,0.6497,1365.285,921.066,833.742,53.333,87.324,478.21,0.0
63,1,27,0.4566,1.0,0.8848,68.45,99.747,51.977,8.585,47.727,7.888,0.043
64,1,28,0.3981,1.0,0.8937,900.362,939.345,798.661,5.978,137.408,95.723,3.277
65,1,29,0.1035,1.0,0.8534,885.662,727.268,716.184,39.641,4.951,129.837,6.133
66,1,30,0.0622,1.0,0.9823,113.475,193.66,111.387,0.081,67.11,2.007,15.163
67,1,31,0.9847,0.2144,0.5196,157.207,52.378,48.486,33.201,3.891,75.519,0.0
68,1,32,0.1623,1.0,0.9806,900.362,939.345,881.034,1.906,51.632,17.423,6.679
69,1,33,0.6007,0.7922,0.969,149.73,133.068,131.226,13.864,1.842,4.64,0.0
70,1,34,0.0002,1.0,0.9711,1382.718,1851.988,1342.192,0.619,0.017,39.907,509.778
71,1,35,0.5366,1.0,0.7913,89.615,161.441,65.53,5.382,95.854,18.703,0.057
72,2,0,0.6137,0.0,0.5617,168.032,53.134,51.242,43.149,1.892,73.641,0.0
73,2,1,0.8743,0.1486,0.6131,150.044,64.679,60.252,31.745,4.427,58.047,0.0
74,2,2,0.1486,1.0,0.9714,1382.718,1851.988,1341.26,1.93,16.659,39.528,494.069
75,2,3,0.9555,1.0,0.9238,134.15,159.076,113.283,10.651,43.46,10.216,2.333
76,2,4,0.4742,1.0,0.91,900.362,939.345,783.965,35.34,155.128,81.057,0.251
77,2,5,0.8489,1.0,0.6405,1755.8,1326.868,927.417,197.147,394.473,631.236,4.978
78,2,6,0.4804,0.8489,0.7797,113.475,193.66,86.889,1.592,106.771,24.995,0.0
79,2,7,0.0859,0.0,0.5498,1144.365,564.892,546.157,82.958,18.735,515.25,0.0
80,2,8,0.7497,0.4786,0.7163,170.289,148.272,72.522,49.453,75.75,48.313,0.0
81,2,9,0.4786,1.0,0.9752,2258.333,2867.502,2202.223,0.0,73.465,56.11,591.814
82,2,10,0.5163,1.0,0.9758,2258.333,2867.502,2203.641,0.0,145.57,54.691,518.29
83,2,11,0.951,1.0,0.9631,933.881,1562.515,853.957,45.468,697.22,34.456,11.337
84,2,12,0.1466,0.951,0.8663,149.73,133.068,89.762,39.955,43.306,20.013,0.0
85,2,13,0.7581,0.0057,0.4475,6511.292,2350.298,2350.261,563.621,0.037,3597.41,0.0
86,2,14,0.9785,0.8562,0.9274,900.362,939.345,482.158,352.823,457.186,65.381,0.0
87,2,15,0.6962,1.0,0.9759,366.243,760.443,354.372,3.031,300.582,8.84,105.489
88,2,16,0.5184,0.6962,0.9212,189.86,204.839,154.568,20.338,50.271,14.954,0.0
89,2,17,0.3557,0.6827,0.83,149.73,133.068,61.997,62.285,71.071,25.448,0.0
90,2,18,0.5326,0.5027,0.7287,97.173,53.347,43.22,27.593,10.127,26.359,0.0
91,2,19,0.5027,1.0,0.9849,366.243,760.443,360.631,0.1,57.818,5.512,341.994
92,2,20,0.223,0.9267,0.9592,366.243,760.443,241.429,109.867,519.014,14.947,0.0
93,2,21,0.8526,1.0,0.9854,366.243,760.443,358.655,2.255,152.296,5.332,249.492
94,2,22,0.8183,0.9894,0.9776,157.207,52.378,51.628,102.058,0.749,3.52,0.0
95,2,23,0.1999,1.0,0.9946,289.518,573.213,287.946,0.0,36.251,1.572,249.015
96,2,24,0.3556,0.1999,0.6193,289.518,573.213,131.985,47.303,441.228,110.23,0.0
97,2,25,0.9896,0.0,0.2552,101282.679,24975.655,24975.655,869.131,0.0,75437.894,0.0
98,2,26,0.4722,0.0,0.639,149.73,133.068,54.519,41.164,78.548,54.047,0.0
99,2,27,0.6925,0.0499,0.6652,667.338,677.514,419.03,24.89,258.483,223.417,0.0
100,2,28,0.4472,0.3981,0.7621,113.475,193.66,61.17,25.314,132.49,26.992,0.0
101,2,29,0.955,0.1757,0.695,149.73,133.068,96.215,7.841,36.853,45.674,0.0
102,2,30,0.0805,1.0,0.9761,1343.456,1921.543,1310.881,0.451,9.958,32.123,600.705
103,2,31,0.2268,0.0805,0.6651,167.143,101.054,94.575,16.585,6.479,55.983,0.0
104,2,32,0.3377,0.6851,0.914,114.195,97.273,84.93,19.446,12.343,9.819,0.0
105,2,33,0.6241,1.0,0.988,654.645,1117.259,646.739,0.036,73.321,7.869,397.199
106,2,34,0.4795,0.6242,0.8857,168.032,53.134,53.108,95.715,0.026,19.209,0.0
107,2,35,0.7996,0.5366,0.7988,113.475,193.66,90.279,0.367,103.381,22.829,0.0
108,3,0,0.8346,0.0,0.2951,191411.322,56367.445,56363.806,118.088,3.639,134929.428,0.0
109,3,1,0.9098,0.5001,0.7122,209.127,212.464,93.605,55.325,118.859,60.196,0.0
110,3,2,0.478,1.0,0.9768,113.475,193.66,110.094,0.749,55.444,2.633,28.123
111,3,3,0.4339,1.0,0.9855,1516.668,2778.888,1492.606,2.067,563.462,21.995,722.82
112,3,4,0.0867,1.0,0.9553,134.15,159.076,124.001,4.147,8.786,6.002,26.289
113,3,5,0.4632,0.862,0.7825,183.601,175.764,137.462,6.208,38.302,39.931,0.0
114,3,6,0.7248,0.0,0.7457,89.615,161.441,52.494,14.332,108.947,22.789,0.0
115,3,7,0.9931,0.0,0.4133,2193.927,836.901,750.291,156.418,86.61,1287.218,0.0
116,3,8,0.1512,0.0,0.3042,27121.755,7983.984,7983.795,266.629,0.189,18871.33,0.0
117,3,9,0.8065,0.4786,0.7796,149.73,133.068,59.244,57.485,73.823,33.0,0.0
118,3,10,0.6116,0.6427,0.8714,905.883,662.025,641.58,147.846,20.444,116.457,0.0
119,3,11,0.6573,1.0,0.7504,2955.732,1976.443,1551.881,666.074,424.524,737.777,0.038
120,3,12,0.1559,0.0682,0.5046,2805.604,962.594,962.594,453.144,0.0,1389.866,0.0
121,3,13,0.0214,1.0,0.9368,134.15,159.076,118.552,7.126,38.874,8.472,1.65
122,3,14,0.5266,1.0,0.9736,195.788,227.733,180.475,10.149,45.537,5.164,1.721
123,3,15,0.4338,1.0,0.9946,289.518,573.213,287.946,0.0,61.838,1.572,223.429
124,3,16,0.8262,0.6052,0.8174,289.518,573.213,118.712,117.94,454.502,52.867,0.0
125,3,17,0.028,0.0,0.2676,92215.508,23841.567,23841.565,834.029,0.002,67539.914,0.0
126,3,18,0.293,0.7637,0.871,289.518,573.213,135.024,117.152,438.189,37.343,0.0
127,3,19,0.7637,1.0,0.9922,289.518,573.213,287.253,0.0,179.316,2.266,106.644
128,3,20,0.2594,0.9608,0.982,58.749,42.032,39.223,18.466,2.809,1.059,0.0
129,3,21,0.8342,1.0,0.9946,289.518,573.213,287.946,0.0,33.385,1.572,251.882
130,3,22,0.91,1.0,0.9938,289.518,573.213,287.248,0.463,186.528,1.808,99.438
131,3,23,0.8977,1.0,0.9854,366.243,760.443,360.769,0.121,144.744,5.353,254.931
132,3,24,0.5833,0.8977,0.9521,289.518,573.213,169.275,106.389,403.938,13.854,0.0
133,3,25,0.4206,0.0,0.571,366.243,760.443,142.705,66.419,617.738,157.119,0.0
134,3,26,0.1308,0.0,0.6875,149.73,133.068,102.398,0.549,30.67,46.783,0.0
135,3,27,0.5235,0.0,0.4779,2193.927,836.901,770.225,278.29,66.676,1145.412,0.0
136,3,28,0.8728,0.0,0.2943,129188.437,37785.082,37784.288,238.919,0.795,91165.231,0.0
137,3,29,0.6086,0.1723,0.7169,89.615,161.441,40.857,23.392,120.584,25.366,0.0
138,3,30,0.1723,1.0,0.9766,2258.333,2867.502,2204.342,1.181,130.631,52.81,532.53
139,3,31,0.6191,0.1723,0.6409,289.518,573.213,158.442,27.096,414.771,103.98,0.0
140,3,32,0.5565,0.6823,0.8924,475.187,331.712,322.591,101.454,9.121,51.142,0.0
141,3,33,0.6823,1.0,0.9628,289.518,573.213,261.186,17.549,300.39,10.784,11.637
142,3,34,0.7843,0.991,0.9395,149.73,133.068,103.315,37.359,29.752,9.056,0.0
143,3,35,0.8832,0.0841,0.6797,1602.381,1002.687,1002.014,87.051,0.673,513.317,0.0
144,4,0,0.2485,0.0422,0.3684,157.207,52.378,50.647,7.273,1.731,99.286,0.0
145,4,1,0.0422,1.0,0.994,272.625,508.327,270.933,0.047,7.786,1.644,229.608
146,4,2,0.5077,1.0,0.9635,113.475,193.66,104.859,4.471,77.562,4.146,11.24
147,4,3,0.76,1.0,0.8704,7030.478,5345.647,5270.838,848.262,4.181,911.378,70.628
148,4,4,0.4432,1.0,0.9325,134.15,159.076,111.629,13.471,42.801,9.05,4.646
149,4,5,0.6061,0.4931,0.7588,150.044,64.679,64.206,49.648,0.473,36.19,0.0
150,4,6,0.6927,0.0,0.7305,149.73,133.068,95.176,14.205,37.891,40.349,0.0
151,4,7,0.5082,0.4253,0.742,149.73,133.068,72.05,39.042,61.017,38.638,0.0
152,4,8,0.5078,0.0228,0.444,2193.927,836.901,792.288,181.895,44.613,1219.743,0.0
153,4,9,0.6992,0.0,0.688,89.615,161.441,52.931,8.724,108.51,27.96,0.0
154,4,10,0.9228,0.0837,0.75,149.73,133.068,100.58,11.725,32.488,37.426,0.0
155,4,11,0.84,0.6801,0.7153,134.15,159.076,91.531,4.433,67.545,38.186,0.0
156,4,12,0.4166,0.4872,0.8244,167.143,101.054,81.614,56.18,19.44,29.349,0.0
157,4,13,0.4421,1.0,0.9825,844.723,1384.247,823.812,6.136,24.037,14.775,536.397
158,4,14,0.6712,1.0,0.9889,68.45,99.747,67.437,0.25,7.615,0.762,24.695
159,4,15,0.0731,1.0,0.9946,289.518,573.213,287.946,0.0,0.042,1.572,285.225
160,4,16,0.3028,1.0,0.9946,289.518,573.213,287.946,0.0,25.505,1.572,259.762
161,4,17,0.897,0.9569,0.9451,189.86,204.839,65.739,113.699,139.1,10.421,0.0
162,4,18,0.9395,0.0,0.2594,180680.076,46041.802,46037.801,824.029,4.002,133818.246,0.0
163,4,19,0.143,0.7637,0.9317,366.243,760.443,277.618,63.598,482.825,25.027,0.0
164,4,20,0.9675,0.7467,0.7793,176.046,269.285,80.013,57.181,189.272,38.852,0.0
165,4,21,0.7467,1.0,0.9696,176.046,269.285,154.867,15.829,113.982,5.35,0.436
166,4,22,0.3983,0.9809,0.9665,157.207,52.378,52.132,99.814,0.246,5.261,0.0
167,4,23,0.1628,1.0,0.9762,289.518,573.213,243.73,38.905,327.139,6.884,2.344
168,4,24,0.1615,0.0554,0.4813,9704.748,4157.032,4024.764,645.741,132.268,5034.243,0.0
169,4,25,0.9941,0.0,0.3453,4598.906,1720.637,1435.209,152.864,285.428,3010.832,0.0
170,4,26,0.3391,0.0,0.4102,97.173,53.347,34.882,4.975,18.465,57.316,0.0
171,4,27,0.3566,0.0,0.3901,2193.927,836.901,831.02,24.9,5.881,1338.006,0.0
172,4,28,0.7222,0.0,0.6795,175.178,107.625,59.27,59.767,48.355,56.142,0.0
173,4,29,0.338,0.0,0.239,369296.347,86811.282,86811.282,1434.35,0.0,281050.715,0.0
174,4,30,0.4405,0.1723,0.5966,1343.456,1921.543,578.254,223.206,1343.289,541.996,0.0
175,4,31,0.3843,0.0,0.415,14186.447,5052.211,5049.935,837.896,2.276,8298.616,0.0
176,4,32,0.5123,0.723,0.8781,272.625,508.327,191.548,47.848,316.779,33.228,0.0
177,4,33,0.1128,1.0,0.9188,2965.081,2236.056,2221.926,502.505,1.5,240.65,12.631
178,4,34,0.9717,1.0,0.9317,514.7,694.863,456.299,23.237,235.707,35.163,2.856
179,4,35,0.0841,1.0,0.9789,134.15,159.076,121.102,10.217,31.124,2.831,6.849
180,5,0,0.0396,0.0143,0.3962,2193.927,836.901,836.602,32.615,0.299,1324.709,0.0
181,5,1,0.2704,0.9017,0.8818,167.143,101.054,86.081,61.308,14.973,19.755,0.0
182,5,2,0.8198,1.0,0.9328,1404.44,1542.369,1300.267,9.784,136.477,94.389,105.625
183,5,3,0.4059,1.0,0.9851,272.625,508.327,264.907,3.65,206.188,4.067,37.232
184,5,4,0.5706,1.0,0.9859,366.243,760.443,361.069,0.026,13.835,5.149,385.54
185,5,5,0.0895,1.0,0.9765,1343.456,1921.543,1310.881,0.979,4.96,31.596,605.702
186,5,6,0.7996,0.5592,0.9065,149.73,133.068,118.912,16.821,14.155,13.996,0.0
187,5,7,0.4253,1.0,0.988,654.645,1117.259,646.739,0.029,52.843,7.876,417.677
188,5,8,0.2689,1.0,0.8789,134.15,159.076,90.256,27.65,68.708,16.244,0.112
189,5,9,0.6344,0.3301,0.6699,95.22,51.681,51.028,12.759,0.652,31.433,0.0
190,5,10,0.0837,1.0,0.9294,813.95,909.598,750.696,5.755,49.533,57.499,109.369
191,5,11,0.0666,1.0,0.7359,2418.509,1712.871,1701.326,78.489,1.703,638.694,9.842
192,5,12,0.4538,1.0,0.9787,116.264,114.278,89.931,23.852,24.31,2.481,0.037
193,5,13,0.9943,1.0,0.9698,1343.456,1921.543,1300.711,2.174,78.399,40.57,542.433
194,5,14,0.9267,1.0,0.9869,844.723,1384.247,809.197,24.43,481.718,11.095,93.332
195,5,15,0.6217,1.0,0.9943,289.518,573.213,287.87,0.006,5.938,1.643,279.405
196,5,16,0.5269,1.0,0.9836,366.243,760.443,337.533,22.701,390.001,6.009,32.909
197,5,17,0.9381,1.0,0.9884,289.518,573.213,286.17,0.0,265.63,3.348,21.413
198,5,18,0.2619,0.9381,0.9576,127.522,146.97,66.505,55.604,80.465,5.413,0.0
199,5,19,0.2018,0.0,0.6022,186.986,140.338,107.147,5.454,33.19,74.385,0.0
200,5,20,0.6287,0.0,0.435,54676.929,23139.186,23136.874,648.371,2.312,30891.684,0.0
201,5,21,0.7595,0.7467,0.7568,289.518,573.213,141.19,77.932,432.023,70.397,0.0
202,5,22,0.4457,0.0322,0.8405,900.41,800.999,743.747,13.067,57.252,143.595,0.0
203,5,23,0.2705,1.0,0.7297,289.518,573.213,190.806,20.451,382.306,78.262,0.101
204,5,24,0.0182,0.0028,0.3809,18958.077,6882.296,6770.692,450.757,111.604,11736.629,0.0
205,5,25,0.0369,0.0,0.3472,76103.995,25238.936,25231.039,1189.123,7.898,49683.833,0.0
206,5,26,0.7331,0.0,0.3225,86108.778,26677.997,26542.154,1225.296,135.843,58341.327,0.0
207,5,27,0.5142,0.0,0.6865,195.788,227.733,83.943,50.461,143.791,61.384,0.0
208,5,28,0.9346,0.0,0.7523,813.95,909.598,609.403,2.927,300.194,201.62,0.0
209,5,29,0.6583,0.0,0.6888,150.044,64.679,42.425,60.92,22.255,46.699,0.0
210,5,30,0.6565,0.8264,0.7843,1365.285,921.066,797.154,273.687,123.912,294.444,0.0
211,5,31,0.9703,0.7143,0.8116,149.73,133.068,67.168,54.349,65.899,28.212,0.0
212,5,32,0.6877,1.0,0.9324,813.95,909.598,732.153,26.796,91.761,55.001,85.684
213,5,33,0.3427,1.0,0.9728,1343.456,1921.543,1304.525,2.426,121.596,36.505,495.423
214,5,34,0.4047,1.0,0.9878,195.788,227.733,191.419,1.979,19.717,2.389,16.597
215,5,35,0.9819,1.0,0.9734,1343.456,1921.543,1307.532,0.246,148.903,35.678,465.108
216,6,0,0.0143,1.0,0.9655,1185.903,1227.375,1142.493,2.547,17.626,40.863,67.257
217,6,1,0.4307,1.0,0.9161,187.099,197.807,170.702,0.697,26.684,15.7,0.421
218,6,2,0.0845,1.0,0.8761,9024.69,8622.891,7825.121,81.065,538.756,1118.504,259.014
219,6,3,0.8705,0.7818,0.8633,114.195,97.273,52.477,46.105,44.795,15.613,0.0
220,6,4,0.5988,1.0,0.9884,272.625,508.327,268.099,1.372,52.434,3.153,187.794
221,6,5,0.0452,0.9217,0.9789,149.73,133.068,132.927,13.649,0.141,3.155,0.0
222,6,6,0.1575,1.0,0.9946,289.518,573.213,287.946,0.0,6.524,1.572,278.743
223,6,7,0.0036,1.0,0.9898,986.051,1198.066,973.893,2.117,0.131,10.042,224.042
224,6,8,0.9618,0.8528,0.915,183.601,175.764,150.48,17.523,25.284,15.599,0.0
225,6,9,0.2444,0.0,0.8839,149.73,133.068,126.611,5.742,6.457,17.378,0.0
226,6,10,0.2179,0.5368,0.9289,149.73,133.068,130.384,8.698,2.683,10.648,0.0
227,6,11,0.0011,1.0,0.9454,134.15,159.076,125.554,1.273,0.54,7.323,32.982
228,6,12,0.0839,1.0,0.971,1382.718,1851.988,1342.162,0.395,0.921,40.162,508.905
229,6,13,0.5028,0.9952,0.9866,149.73,133.068,119.598,28.125,13.47,2.007,0.0
230,6,14,0.2482,0.927,0.9225,1602.381,1002.687,984.573,493.628,18.114,124.181,0.0
231,6,15,0.005,1.0,0.9946,289.518,573.213,287.946,0.0,6.021,1.572,279.246
232,6,16,0.817,1.0,0.7061,3769.033,2273.295,2253.143,408.085,2.089,1107.805,18.062
233,6,17,0.3995,0.9887,0.9597,150.044,64.679,61.437,82.56,3.242,6.047,0.0
234,6,18,0.394,0.0995,0.6592,4352.013,2738.54,2732.922,136.047,5.618,1483.045,0.0
235,6,19,0.3042,0.0,0.7084,150.044,64.679,64.187,42.1,0.492,43.757,0.0
236,6,20,0.0845,0.0,0.5506,170.441,99.016,90.699,3.141,8.317,76.601,0.0
237,6,21,0.8532,0.0,0.5629,189.86,204.839,102.863,4.003,101.976,82.994,0.0
238,6,22,0.6575,0.0,0.6473,157.207,52.378,51.365,50.397,1.013,55.445,0.0
239,6,23,0.7643,0.2705,0.4909,289.518,573.213,121.972,20.154,451.242,147.392,0.0
240,6,24,0.1495,0.0,0.2916,180680.076,46041.802,45861.456,6822.862,180.346,127995.758,0.0
241,6,25,0.0438,0.0,0.584,22796.312,15840.736,13312.25,0.0,2528.486,9484.062,0.0
242,6,26,0.6273,0.0,0.4135,9981.221,5331.046,3627.671,499.702,1703.375,5853.848,0.0
243,6,27,0.7011,0.0,0.3134,287509.587,89158.724,89051.654,1043.14,107.07,197414.793,0.0
244,6,28,0.1393,0.0751,0.6353,1563.092,1957.71,854.746,138.33,1102.963,570.015,0.0
245,6,29,0.5685,0.8264,0.8008,149.73,133.068,74.943,44.963,58.124,29.824,0.0
246,6,30,0.8264,1.0,0.8295,32494.711,26956.085,26632.3,323.095,315.623,5539.315,8.161
247,6,31,0.0851,1.0,0.9765,2258.333,2867.502,2203.768,1.408,324.826,53.157,338.908
248,6,32,0.1331,0.9976,0.9784,191.188,158.737,153.585,33.473,5.153,4.13,0.0
249,6,33,0.9595,1.0,0.9761,2258.333,2867.502,2200.706,3.683,83.312,53.944,583.484
250,6,34,0.8358,0.9929,0.9924,149.73,133.068,131.628,16.969,1.44,1.134,0.0
251,6,35,0.6278,0.9909,0.9899,475.187,331.712,331.463,138.915,0.249,4.809,0.0
252,7,0,0.4893,0.6756,0.7587,150.044,64.679,64.04,49.798,0.639,36.206,0.0
253,7,1,0.4569,1.0,0.8126,39562.451,37411.968,32130.198,17.786,4833.045,7414.467,448.724
254,7,2,0.7483,0.5028,0.6499,20517.14,6407.324,6407.273,6927.321,0.05,7182.545,0.0
255,7,3,0.8979,0.6593,0.8406,1382.718,1851.988,697.493,464.876,1154.494,220.349,0.0
256,7,4,0.6593,1.0,0.9764,1382.718,1851.988,1321.558,28.508,377.73,32.653,152.7
257,7,5,0.7457,1.0,0.9665,1382.718,1851.988,1335.462,0.884,15.809,46.372,500.716
258,7,6,0.2522,1.0,0.9784,1382.718,1851.988,1341.284,11.559,0.909,29.875,509.795
259,7,7,0.8461,1.0,0.9697,1382.718,1851.988,1328.282,12.586,21.921,41.85,501.785
260,7,8,0.7293,1.0,0.9661,813.95,909.598,757.41,28.919,26.298,27.621,125.89
261,7,9,0.2307,0.9607,0.9774,149.73,133.068,131.217,15.129,1.85,3.383,0.0
262,7,10,0.4939,1.0,0.9777,231.182,271.287,225.577,0.457,12.593,5.148,33.117
263,7,11,0.0767,1.0,0.9941,272.625,508.327,270.933,0.086,1.895,1.606,235.499
264,7,12,0.767,0.2197,0.9193,89.615,161.441,81.017,1.367,80.424,7.231,0.0
265,7,13,0.0775,1.0,0.9443,272.625,508.327,242.517,14.912,264.43,15.196,1.38
266,7,14,0.3318,0.0775,0.738,1382.718,1851.988,984.096,36.293,867.892,362.329,0.0
267,7,15,0.6212,0.0174,0.3977,150.044,64.679,42.82,16.847,21.859,90.377,0.0
268,7,16,0.0125,1.0,0.9946,289.518,573.213,287.946,0.0,15.422,1.572,269.845
269,7,17,0.4858,0.3325,0.542,157.207,52.378,52.277,32.931,0.101,71.999,0.0
270,7,18,0.0995,1.0,0.9679,1382.718,1851.988,1337.842,0.46,153.262,44.416,360.883
271,7,19,0.6757,0.3165,0.8605,89.615,161.441,73.078,4.04,88.363,12.497,0.0
272,7,20,0.7089,0.0,0.6436,170.085,53.756,52.197,57.273,1.559,60.615,0.0
273,7,21,0.4647,0.0,0.4549,1080.33,472.575,417.882,73.532,54.692,588.916,0.0
274,7,22,0.7672,0.0,0.3565,157.207,52.378,46.846,9.195,5.532,101.166,0.0
275,7,23,0.1993,0.0,0.5978,78.78,110.73,45.998,1.1,64.732,31.682,0.0
276,7,24,0.9363,0.0,0.2768,595635.518,172078.079,164548.574,331.394,7529.505,430755.549,0.0
277,7,25,0.2896,0.0,0.3836,27663.547,8599.556,8508.079,2102.529,91.478,17052.939,0.0
278,7,26,0.8199,0.0,0.3833,26526.614,13352.906,10136.309,32.491,3216.597,16357.814,0.0
279,7,27,0.994,0.0,0.4106,168.966,148.232,56.601,12.772,91.63,99.593,0.0
280,7,28,0.2098,0.0,0.248,97791.067,23420.861,23420.731,833.752,0.13,73536.584,0.0
281,7,29,0.0746,0.0797,0.4277,2193.927,836.901,794.519,143.802,42.382,1255.606,0.0
